model,condition,accuracy,accuracy_drop_pct,macro_f1,macro_f1_drop_pct
iq_cnn,low_snr,0.175,45.54455445544555,0.11477812717535327,57.452358880055584
iq_cnn,narrowband_jam,0.09,71.99434229137199,0.017278203210161703,93.59506199068481
iq_cnn,broadband_jam,0.29772727272727273,7.3550212164073505,0.27717019067511595,-2.745515127413037
iq_cnn,frequency_offset,0.08863636363636364,72.41867043847242,0.015455338035983196,94.27078841304142
iq_cnn,multipath,0.09090909090909091,71.71145685997172,0.015259604013275856,94.34334597394665
iq_cnn,impulsive_noise,0.09090909090909091,71.71145685997172,0.01515151515151515,94.38341393996454
