51,0,0,17,47,79,0,0,6,0,0
1,4,0,6,2,102,0,0,0,0,85
1,3,0,4,4,188,0,0,0,0,0
11,0,0,91,7,77,1,0,9,4,0
6,3,0,3,113,75,0,0,0,0,0
0,1,0,1,1,193,0,0,0,0,4
5,0,0,31,6,53,63,1,39,0,2
30,0,0,7,30,37,0,2,94,0,0
28,0,0,8,32,26,1,1,104,0,0
48,0,0,10,59,75,0,0,6,2,0
0,20,0,5,1,90,0,0,0,0,84
