123,2,0,0,0,0,0,0
25,96,3,0,1,0,0,0
35,80,3,1,5,0,1,0
44,76,4,0,1,0,0,0
25,90,2,1,4,1,1,1
1,0,0,0,0,80,1,43
6,1,0,0,0,3,115,0
0,0,0,0,0,1,0,124
