model,condition,accuracy,accuracy_drop_pct,macro_f1,macro_f1_drop_pct
iq_cnn,low_snr,0.388,28.807339449541285,0.32368096558541065,30.139127472115796
iq_cnn,narrowband_jam,0.251,53.94495412844037,0.2101492746094432,54.6429563481895
iq_cnn,broadband_jam,0.438,19.633027522935787,0.37252137228944254,19.59778031322625
iq_cnn,frequency_offset,0.23,57.79816513761469,0.13880555280721224,70.04125029938358
iq_cnn,multipath,0.5,8.256880733944962,0.46460548924594125,-0.2769650086243873
iq_cnn,impulsive_noise,0.443,18.715596330275233,0.415559088665455,10.308842323937947
