457,8,526,91,86,33,59,105,67,380,6
2,1072,343,26,45,42,40,9,4,19,217
12,23,1476,77,55,39,66,22,6,36,7
41,11,529,784,50,27,102,123,66,79,6
83,9,489,68,865,122,48,54,16,50,14
12,37,451,58,101,906,73,17,5,25,133
13,8,363,102,34,17,1119,74,53,22,13
109,7,341,127,41,13,65,525,517,69,4
80,2,228,129,31,14,86,382,810,51,5
327,10,513,98,119,27,54,104,54,502,10
3,709,368,52,40,120,45,10,2,20,449
