model,condition,accuracy,accuracy_drop_pct,macro_f1,macro_f1_drop_pct
simulated_quantum_feature_kernel_svm,low_snr,0.15625,63.05418719211823,0.1448076122431467,65.7142222823186
simulated_quantum_feature_kernel_svm,narrowband_jam,0.2625,37.93103448275862,0.18739426187596525,55.63107554414912
simulated_quantum_feature_kernel_svm,broadband_jam,0.2520833333333333,40.39408866995074,0.2387141859244597,43.48017075980312
simulated_quantum_feature_kernel_svm,frequency_offset,0.3333333333333333,21.18226600985222,0.3177882876902636,24.757970770651788
simulated_quantum_feature_kernel_svm,multipath,0.32083333333333336,24.13793103448275,0.2987882199857186,29.256574731092126
simulated_quantum_feature_kernel_svm,impulsive_noise,0.20833333333333334,50.73891625615763,0.1542355324995699,63.481994478513705
