46,0,71,5,7,4,6,8,13,39,1
4,86,63,0,1,3,1,0,0,3,39
5,3,170,2,5,2,3,2,2,3,3
1,4,60,93,5,4,15,5,5,7,1
8,6,56,2,97,8,4,5,6,7,1
1,9,55,1,8,104,1,3,3,1,14
4,4,42,8,1,2,127,3,8,1,0
10,3,30,5,2,5,0,68,66,11,0
13,1,23,2,3,4,8,50,87,8,1
42,1,65,2,8,7,3,6,10,54,2
3,69,48,2,1,12,1,0,0,1,63
