48,0,88,2,8,0,2,6,8,37,1
6,87,70,0,1,4,0,0,0,0,32
1,2,191,1,0,1,0,0,0,4,0
5,7,76,86,2,1,9,2,3,7,2
8,2,72,1,97,8,0,4,3,4,1
3,8,60,2,3,111,0,0,2,3,8
4,2,56,8,0,1,117,3,9,0,0
12,2,39,3,3,4,2,59,68,8,0
13,2,33,4,2,2,3,38,91,11,1
33,2,81,1,5,1,4,6,8,57,2
1,70,56,0,0,13,1,0,1,0,58
