75,0,2,12,0,1,92,16,0,2,0
0,20,2,3,0,3,76,0,0,0,96
0,4,3,2,0,0,188,0,0,0,3
0,0,2,113,0,0,80,1,0,0,4
6,2,2,1,94,7,79,7,0,0,2
0,2,2,3,0,88,68,0,0,0,37
0,2,1,12,0,0,182,0,0,0,3
7,0,0,12,0,0,65,110,4,0,2
3,0,0,8,1,0,61,119,8,0,0
66,1,4,18,2,1,85,8,0,15,0
0,8,0,3,0,9,59,0,0,0,121
